country,cabr,year,cut,subcut,indicator,value,se,N,method,fielddate,sector_MS
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,fin20,10.66472721,4.0181785,114.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,fin21,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,fin23,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,fin24,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_fin26,45.31511688,15.461382,38.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_fin27,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_fin28,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_fin29,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_fin30,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_fin31,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_fin32,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_fin33,71.51396179,3.9951267,113.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,fin7,33.50881195,7.371175,112.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,gend1,32.70499802,10.913988,114.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,gend2,37.37922287,1.9894778,113.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,gend3,55.3297081,3.1410527,64.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,gend4,14.36286545,9.508927,115.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,gend5,33.90884399,4.0356255,68.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,gend6,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_gend7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,gend8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,gend9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,graft2,13.55496883,4.117194,91.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,graft3,23.14954948,6.4396887,91.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_in1_median,7,2.365864,27.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,in11,9.325204849,3.826667,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,in12,7.288599014,3.5150537,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,in16,34.96185303,4.133718,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_in18,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,in19,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_in2,.3771505952,0.09130719,113.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,in20,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_in21,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_in22_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_in23,81.73524475,3.714642,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,in24,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,in25,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,in26,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_in3_median,0,1.0874088,114.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_in4_median,0,0.1766714,86.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_in5_median,10,3.1614304,16.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_in9,35.34776306,7.0133324,70.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,infor1,37.14576721,10.44468,110.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,infor2,23.05175018,10.548007,114.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,infor4,76.69435883,10.400756,115.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,infor5,1.249560118,0.7161952,108.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,lform3,38.81637192,9.662857,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,mgmt1,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,mgmt2,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,mgmt3,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,mgmt4,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,mgmt5,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,mgmt6,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,mgmt7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,mgmt8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,mgmt9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst1,17.85263062,4.941503,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst10,.2045975924,0.21195617,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst11,.0644221604,0.06673919,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst12,25.01950836,11.749924,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst13,6.486861229,4.6373463,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst14,4.751348019,3.2594576,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst15,15.28090763,11.026115,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst2,13.5709753,10.53739,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst3,0,0.0,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst4,3.616951942,2.3735106,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst5,.1646319479,0.17055313,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst6,1.95897913,1.6693609,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst7,.0965992063,0.10007352,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst8,1.543626547,0.7260761,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,obst9,9.387958527,2.7294462,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,perf1,5.145132065,4.3003373,88.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,perf2,12.21785641,2.0318651,106.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,perf3,-3.716779232,3.7943885,85.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,perf4,53.66884995,10.5541115,115.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,reg1,4.686380386,1.0535694,112.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_reg10,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_reg11,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_reg12,77.93509674,5.329185,112.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,reg2_c,1.563536286,0.18517615,54.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,reg4,10.07327938,3.9548385,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,reg5,5.138293743,3.2013469,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,reg6,58.66417313,11.655949,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,reg8,9.416248322,3.5517561,112.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_reg9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_t1,7.395082951,2.0185742,114.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,t10,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_t11,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,t3,73.57709503,2.1832833,67.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,t4,2.354946613,1.4791234,68.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,t5,41.05513,10.928511,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,t7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,t8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,t9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tax1_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tax2,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tax3,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tax4_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tax5_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tax6,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tax7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tax8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,tr1,2.068751812,0.3578798,21.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,tr16,7.560609818,1.8986764,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tr18_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tr19,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tr20,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,tr21,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,tr22,17.45927238,3.5089176,69.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,tr23,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tr24_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tr25,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_tr26,95.06214142,1.8190764,109.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,tr5,6.468649864,1.8882443,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,tr9,2.106403828,1.6063044,109.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_wk1,25.65346146,5.506649,69.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,wk10,6.846533298,3.3102279,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,wk15,75.82141113,1.6384615,68.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,wk19,60.28202057,3.3829403,66.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,wk2,64.29166412,9.069547,20.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,wk20,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,wk21,85.30032349,18.434418,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,wk22,85.88340759,4.031263,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,wk23,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_wk24,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_wk25,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_wk26,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_wk27,.,,,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,bready_wk28,91.67987823,3.22367,116.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,wk8,15.19520187,2.3334157,114.0,Global,,
Viet Nam2009,VNM,2009.0,Location,Southern Central Costal,wk9,.5003598928,0.37751105,116.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,_sample,1,0.0,141.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bus1,25.98404312,3.3257456,38.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bus2,40.02672195,9.623242,33.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_bus3_median,30,39.29603,38.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bus5,0,0.0,135.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,car1,12.45256329,1.4133468,140.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,car2,13.20877934,4.3391423,141.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,car7,100.0000076,2.3783023e-06,141.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,car8,10.68820763,4.829291,141.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_comp1,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_comp2,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_comp3,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_comp4,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_comp5,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_comp6,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_comp7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_comp8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_comp9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,corr1,51.41959763,13.990347,69.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,corr10,19.79167938,13.815128,35.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,corr11,7.15414238,4.695147,120.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,corr2,42.73382187,22.448606,11.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,corr4,68.84931946,11.057593,136.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,corr6,23.22084618,17.037994,27.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,corr7,1.841214538,1.6776946,14.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,corr8,44.38408661,12.870252,44.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,corr9,19.1279583,8.006101,35.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,crime9,2.663845778,2.8781326,109.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,disp1,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,disp2,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_disp3,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_disp4,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_disp5,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_disp6,94.1913147,3.8088887,109.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,fin1,83.41880798,6.849798,101.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,fin11,77.91516113,7.3725467,74.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,fin12,10.44181824,5.0568433,101.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,fin13,26.17241287,8.99403,138.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,fin14,30.22655296,10.0655155,141.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,fin16,9.373702049,7.5280995,131.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,fin20,62.72303391,12.447653,141.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,fin21,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,fin23,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,fin24,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_fin26,.2047496587,0.14784893,69.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_fin27,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_fin28,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_fin29,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_fin30,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_fin31,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_fin32,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_fin33,75.05973053,4.7403226,131.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,fin7,11.56421661,3.9693446,138.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,gend1,25.53134727,10.051621,139.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,gend2,44.80906296,3.217653,137.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,gend3,55.71936798,4.0766697,124.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,gend4,14.13985252,7.5603213,141.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,gend5,41.65509033,6.7631035,127.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,gend6,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_gend7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,gend8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,gend9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,graft2,31.95357704,5.6373878,107.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,graft3,52.53485489,10.660112,107.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_in1_median,15,24.96028,26.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,in11,46.91438293,16.644405,139.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,in12,9.900333405,8.2995615,140.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,in16,44.70679092,14.312736,141.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_in18,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,in19,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_in2,.9019727707,0.43430677,139.0,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,in20,.,,,Global,,
Viet Nam2009,VNM,2009.0,Ownership Type,10% or more foreign ownership,bready_in21,.,,,Global,,
